customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
1946,56,Male,Houston,65689.0,55.0,1,48,370,202,Electronics,0
1947,32,Female,Dallas,21936.0,39.0,4,14,462,250,Groceries,0
1948,46,Female,Dallas,132272.0,84.0,2,27,174,278,Groceries,0
1949,46,Female,Houston,111074.0,33.0,4,59,291,112,Beauty,0
1950,28,Male,Chicago,63965.0,14.0,8,19,285,331,Electronics,0
1951,69,Female,Los Angeles,97534.0,56.0,5,31,379,234,Electronics,1
1952,49,Male,Phoenix,20882.0,100.0,1,46,351,176,Electronics,0
1953,19,Female,Houston,,,7,9,425,143,Groceries,0
1954,64,Female,Chicago,125227.0,21.0,1,38,35,32,Sports,0
1955,31,Male,Miami,143750.0,46.0,9,17,31,181,Electronics,0
1956,37,Female,San Francisco,139299.0,16.0,3,19,94,67,Home,0
1957,39,Male,Dallas,145865.0,16.0,3,44,231,4,Fashion,0
1958,28,Male,San Francisco,132012.0,84.0,6,4,198,286,Sports,0
1959,44,Male,Chicago,143745.0,29.0,10,48,148,269,Home,0
1960,20,Female,San Francisco,50825.0,92.0,6,57,302,236,Groceries,0
1961,34,Female,Los Angeles,90740.0,8.0,6,11,214,277,Groceries,1
1962,61,Female,Los Angeles,48885.0,88.0,1,22,287,41,Home,0
1963,45,Male,New York,60056.0,3.0,5,4,49,121,Beauty,0
1964,46,Female,Houston,23203.0,89.0,6,17,28,275,Beauty,0
1965,38,Male,New York,80241.0,19.0,8,8,328,231,Home,0
1966,64,Female,San Francisco,22244.0,97.0,1,46,464,304,Beauty,0
1967,33,Male,Dallas,118322.0,66.0,5,59,329,86,Fashion,0
1968,54,Male,Chicago,135329.0,79.0,3,34,184,63,Fashion,0
1969,37,Male,Phoenix,88619.0,86.0,2,11,212,192,Groceries,0
1970,23,Female,San Francisco,41584.0,74.0,8,31,445,293,Beauty,0
1971,36,Male,Phoenix,28521.0,82.0,7,11,324,31,Electronics,0
1972,22,Male,Los Angeles,70017.0,22.0,10,56,279,330,Home,1
1973,20,Male,Phoenix,53541.0,46.0,7,54,211,146,Fashion,0
1974,18,Male,Phoenix,49063.0,91.0,5,56,98,107,Beauty,0
1975,55,Male,Dallas,90268.0,13.0,9,38,198,359,Beauty,1
1976,32,Male,Phoenix,145234.0,33.0,5,53,110,110,Fashion,0
1977,51,Female,San Francisco,146218.0,5.0,2,21,475,276,Fashion,1
1978,52,Female,Chicago,138206.0,90.0,3,46,463,210,Electronics,0
1979,66,Male,Phoenix,84952.0,77.0,4,30,234,139,Beauty,0
1980,42,Female,Miami,113054.0,27.0,5,10,98,86,Beauty,0
1981,41,Female,Phoenix,59563.0,78.0,3,26,494,44,Sports,0
1982,29,Male,Phoenix,59752.0,24.0,7,27,434,82,Groceries,0
1983,35,Male,New York,115233.0,67.0,5,8,122,64,Electronics,0
1984,32,Male,Chicago,22567.0,63.0,5,39,130,343,Fashion,0
1985,61,Female,San Francisco,36121.0,94.0,6,8,475,321,Fashion,0
1986,33,Male,Los Angeles,21674.0,99.0,7,8,497,55,Home,0
1987,44,Female,New York,96411.0,48.0,10,55,333,74,Groceries,0
1988,25,Male,San Francisco,129876.0,63.0,10,34,266,129,Fashion,0
1989,63,Female,Houston,86275.0,78.0,8,59,253,256,Beauty,0
1990,42,Male,Chicago,87081.0,12.0,9,16,101,231,Fashion,1
1991,34,Male,Miami,49140.0,28.0,4,41,151,137,Beauty,1
1992,46,Female,Chicago,145139.0,44.0,5,13,254,351,Beauty,0
1993,25,Female,Houston,,,5,23,297,355,Electronics,0
1994,32,Female,Houston,90663.0,43.0,8,12,406,112,Fashion,0
1995,44,Female,Houston,43331.0,17.0,9,27,354,308,Electronics,1
1996,63,Female,Dallas,43004.0,40.0,7,22,118,146,Groceries,0
1997,67,Female,Los Angeles,127369.0,49.0,5,32,450,33,Beauty,0
1998,69,Male,Phoenix,139243.0,85.0,3,57,57,260,Groceries,0
1999,24,Female,Chicago,30492.0,57.0,1,49,180,87,Fashion,0
2000,20,Male,San Francisco,74797.0,87.0,9,27,481,331,Groceries,0
2001,46,Male,Dallas,78095.0,84.0,5,2,451,265,Groceries,0
2002,61,Female,San Francisco,33749.0,64.0,9,45,468,320,Fashion,1
2003,41,Male,Phoenix,83217.0,75.0,10,33,136,30,Electronics,0
2004,20,Female,Phoenix,109044.0,57.0,4,26,260,232,Electronics,0
2005,37,Female,Miami,29045.0,98.0,5,28,45,76,Beauty,0
2006,63,Male,Houston,40116.0,74.0,4,19,155,129,Beauty,0
2007,32,Male,Los Angeles,38667.0,74.0,2,43,69,271,Fashion,1
2008,42,Female,Miami,95057.0,70.0,1,5,483,89,Fashion,0
2009,47,Female,New York,94205.0,100.0,8,33,313,170,Sports,0
2010,31,Male,Dallas,47302.0,88.0,4,20,413,128,Sports,0
2011,24,Male,Dallas,31283.0,76.0,5,30,317,174,Home,0
2012,34,Male,Los Angeles,,,6,45,312,26,Beauty,0
2013,61,Male,Phoenix,92534.0,23.0,8,8,173,61,Groceries,1
2014,37,Female,San Francisco,114342.0,27.0,8,38,239,67,Home,0
2015,53,Female,Dallas,51624.0,58.0,7,17,159,26,Home,0
2016,26,Female,Los Angeles,33440.0,37.0,4,44,487,83,Electronics,1
2017,55,Female,Dallas,131001.0,6.0,6,1,68,364,Groceries,1
2018,65,Male,Dallas,66501.0,65.0,4,3,161,60,Electronics,0
2019,39,Male,Houston,107333.0,6.0,7,46,65,39,Sports,1
2020,19,Female,New York,21269.0,50.0,1,26,182,123,Home,0
2021,41,Female,Houston,27868.0,22.0,5,31,304,292,Sports,1
2022,25,Female,New York,50251.0,88.0,10,8,287,277,Groceries,0
2023,28,Female,Dallas,97909.0,25.0,10,43,135,304,Groceries,1
2024,30,Female,Miami,104523.0,79.0,4,59,101,282,Beauty,0
2025,34,Female,San Francisco,58729.0,90.0,7,46,63,191,Fashion,0
2026,25,Female,Phoenix,35734.0,72.0,9,8,213,292,Electronics,0
2027,38,Female,Dallas,62429.0,51.0,5,35,277,152,Beauty,0
2028,35,Female,New York,61337.0,88.0,4,39,462,233,Beauty,0
2029,47,Male,New York,60325.0,48.0,9,28,292,146,Electronics,0
2030,35,Female,New York,103600.0,70.0,5,51,413,271,Electronics,0
2031,63,Male,Dallas,82514.0,99.0,9,4,293,335,Groceries,0
2032,64,Male,Los Angeles,28433.0,65.0,8,57,297,134,Groceries,0
2033,48,Female,Miami,,,4,16,102,171,Home,1
2034,55,Female,Los Angeles,29111.0,46.0,7,13,77,28,Sports,0
2035,49,Male,Phoenix,123986.0,36.0,5,20,72,136,Groceries,0
2036,28,Male,Dallas,83753.0,58.0,10,51,20,241,Beauty,0
2037,62,Female,New York,133783.0,76.0,4,5,235,344,Home,1
2038,42,Male,Miami,100583.0,38.0,5,55,336,228,Home,1
2039,50,Female,Miami,93620.0,11.0,5,37,247,287,Beauty,1
2040,55,Female,Chicago,41751.0,12.0,9,20,492,303,Groceries,1
2041,58,Female,Phoenix,36453.0,42.0,9,24,273,34,Beauty,0
2042,25,Male,San Francisco,105844.0,39.0,6,36,178,2,Fashion,0
2043,28,Male,San Francisco,58968.0,71.0,4,34,306,362,Groceries,0
2044,39,Female,Miami,50077.0,11.0,2,58,85,195,Sports,0
2045,68,Male,Dallas,128582.0,36.0,3,45,422,94,Beauty,0
2046,41,Male,New York,54775.0,52.0,2,48,328,328,Groceries,0
2047,58,Male,New York,78144.0,31.0,5,54,479,308,Electronics,0
2048,34,Male,Miami,68570.0,33.0,6,34,477,135,Fashion,0
2049,29,Male,Los Angeles,66097.0,13.0,5,19,114,204,Sports,1
2050,63,Male,Phoenix,44503.0,18.0,2,17,272,250,Groceries,1
2051,49,Male,New York,22779.0,41.0,5,5,169,147,Electronics,0
2052,32,Female,Miami,106840.0,58.0,9,25,42,346,Groceries,0
2053,33,Male,New York,20755.0,56.0,4,18,263,348,Electronics,1
2054,39,Male,San Francisco,59263.0,24.0,10,55,234,254,Sports,0
2055,45,Male,Miami,128491.0,73.0,2,53,418,334,Fashion,0
2056,37,Male,Phoenix,75087.0,31.0,3,50,429,176,Electronics,0
2057,50,Male,Miami,62281.0,55.0,3,8,150,125,Home,0
2058,27,Male,Chicago,71482.0,10.0,9,27,362,251,Sports,0
2059,57,Male,Miami,74857.0,60.0,4,15,167,131,Sports,1
2060,49,Male,Miami,142989.0,2.0,1,45,400,50,Beauty,0
2061,67,Female,Dallas,37400.0,15.0,1,13,128,93,Fashion,0
2062,50,Male,San Francisco,60115.0,3.0,7,16,59,310,Home,1
2063,19,Male,Phoenix,34249.0,43.0,7,22,140,220,Home,1
2064,50,Male,Dallas,133183.0,31.0,2,20,314,334,Beauty,0
2065,50,Male,Miami,66825.0,70.0,9,13,139,334,Electronics,1
2066,58,Female,Phoenix,130361.0,67.0,9,20,475,20,Electronics,0
2067,30,Female,Chicago,44600.0,56.0,5,2,37,205,Home,0
2068,47,Female,Phoenix,57706.0,63.0,3,35,188,91,Fashion,0
2069,50,Female,New York,39222.0,75.0,3,47,217,355,Electronics,0
2070,30,Female,Dallas,119041.0,15.0,3,55,430,173,Sports,1
2071,69,Female,Phoenix,124504.0,92.0,6,19,162,189,Groceries,0
2072,43,Female,San Francisco,61139.0,10.0,4,45,56,312,Beauty,1
2073,39,Female,Chicago,,,8,37,205,2,Fashion,0
2074,56,Female,Houston,136605.0,47.0,5,58,280,361,Electronics,1
2075,19,Female,Miami,61302.0,57.0,1,54,250,168,Groceries,0
2076,55,Female,Phoenix,114684.0,50.0,9,6,273,24,Home,1
2077,56,Female,Miami,107838.0,71.0,1,14,348,68,Beauty,0
2078,43,Female,Los Angeles,88159.0,15.0,6,4,410,194,Electronics,1
2079,63,Female,New York,28646.0,18.0,1,22,316,84,Home,0
2080,67,Female,Dallas,33543.0,82.0,3,51,487,207,Electronics,0
2081,32,Female,New York,114496.0,88.0,10,55,29,49,Beauty,0
2082,51,Male,Los Angeles,148212.0,2.0,5,39,465,32,Sports,0
2083,59,Female,Los Angeles,42785.0,84.0,10,36,429,317,Sports,0
2084,61,Male,Dallas,98353.0,98.0,7,34,343,170,Groceries,0
2085,66,Female,Phoenix,51406.0,43.0,10,27,249,129,Home,0
2086,57,Female,Los Angeles,108992.0,26.0,8,7,43,102,Sports,0
2087,28,Male,Houston,71428.0,71.0,9,3,97,35,Beauty,0
2088,20,Female,Miami,43777.0,38.0,6,47,444,307,Home,0
2089,23,Male,Miami,77939.0,94.0,9,33,212,199,Electronics,1
2090,26,Male,Chicago,73026.0,42.0,8,2,420,301,Fashion,1
2091,23,Male,San Francisco,106450.0,5.0,9,42,128,77,Electronics,1
2092,26,Female,Los Angeles,49553.0,11.0,10,16,299,321,Beauty,0
2093,56,Female,Los Angeles,43548.0,65.0,4,25,430,14,Groceries,0
2094,48,Female,Houston,83221.0,34.0,9,15,282,349,Home,1
2095,49,Male,New York,57265.0,1.0,7,24,348,131,Electronics,0
2096,58,Male,New York,145549.0,83.0,5,15,382,238,Home,0
2097,67,Female,Miami,60701.0,2.0,5,31,374,280,Sports,1
2098,29,Female,Miami,71287.0,85.0,1,14,397,65,Fashion,0
2099,25,Female,Phoenix,26727.0,20.0,2,54,287,138,Beauty,1
2100,25,Female,Dallas,130460.0,61.0,10,14,360,269,Electronics,0
2101,67,Female,San Francisco,70717.0,87.0,3,6,278,228,Fashion,0
2102,45,Male,Houston,52427.0,21.0,8,14,354,201,Beauty,1
2103,37,Male,Dallas,36692.0,88.0,6,17,104,142,Beauty,0
2104,64,Male,Dallas,51625.0,68.0,10,18,29,100,Groceries,1
2105,24,Female,Chicago,44918.0,12.0,5,20,308,138,Sports,0
2106,28,Male,Dallas,126931.0,22.0,1,51,321,168,Groceries,0
2107,37,Male,Chicago,61136.0,20.0,9,17,78,99,Groceries,0
2108,33,Male,Dallas,134826.0,82.0,3,16,327,311,Home,0
2109,21,Male,Houston,134881.0,1.0,3,40,281,319,Home,1
2110,23,Male,Chicago,72409.0,30.0,2,39,405,327,Fashion,1
2111,39,Female,New York,35577.0,97.0,4,52,304,355,Sports,1
2112,43,Male,Chicago,105155.0,24.0,2,32,138,66,Beauty,0
2113,20,Female,Chicago,131776.0,14.0,9,44,187,335,Sports,1
2114,58,Female,Houston,119246.0,36.0,10,9,372,329,Sports,1
2115,59,Female,Houston,122924.0,69.0,7,27,208,47,Fashion,0
2116,31,Female,Chicago,146759.0,75.0,8,46,471,337,Home,0
2117,28,Female,San Francisco,140408.0,24.0,3,52,270,231,Sports,0
2118,35,Male,Los Angeles,101731.0,60.0,6,33,343,308,Sports,0
2119,29,Male,San Francisco,47689.0,95.0,10,10,432,146,Sports,0
2120,40,Female,Houston,31154.0,55.0,6,17,248,207,Electronics,0
2121,29,Female,San Francisco,124657.0,77.0,1,49,209,146,Sports,0
2122,30,Female,San Francisco,114948.0,80.0,6,49,335,152,Sports,0
2123,42,Male,Phoenix,41341.0,24.0,3,36,143,279,Beauty,0
2124,62,Female,Phoenix,117554.0,77.0,3,17,103,140,Groceries,0
2125,68,Male,New York,94681.0,24.0,3,18,316,151,Electronics,1
2126,36,Female,Dallas,127798.0,54.0,10,52,234,21,Sports,0
2127,63,Male,Chicago,66330.0,26.0,10,23,256,254,Groceries,1
2128,53,Female,Los Angeles,138069.0,66.0,8,34,485,64,Sports,0
2129,62,Male,New York,107759.0,80.0,5,8,132,218,Fashion,0
2130,25,Female,Chicago,88416.0,38.0,4,13,236,72,Fashion,0
2131,46,Male,San Francisco,145067.0,65.0,9,23,340,162,Groceries,0
2132,49,Male,Houston,106807.0,75.0,9,57,265,130,Electronics,0
2133,68,Male,Phoenix,53313.0,51.0,1,54,467,69,Beauty,0
2134,61,Male,Miami,66900.0,35.0,2,20,354,225,Electronics,1
2135,35,Male,Los Angeles,98840.0,43.0,8,22,338,246,Electronics,0
2136,23,Male,San Francisco,54695.0,29.0,5,47,451,68,Fashion,0
2137,35,Male,Miami,50225.0,37.0,7,52,423,107,Fashion,0
2138,36,Female,Phoenix,106072.0,81.0,1,23,393,109,Beauty,0
2139,39,Female,San Francisco,116367.0,58.0,10,41,56,328,Sports,0
2140,54,Female,Dallas,69156.0,54.0,5,35,83,103,Beauty,0
2141,49,Female,Dallas,97209.0,39.0,3,3,238,141,Sports,1
2142,58,Female,Miami,107453.0,42.0,10,34,361,65,Groceries,0
2143,20,Male,Houston,47829.0,28.0,2,33,408,134,Groceries,0
2144,45,Male,San Francisco,100908.0,29.0,2,46,53,199,Home,0
2145,27,Male,Chicago,45938.0,43.0,9,17,58,155,Fashion,0
2146,68,Male,San Francisco,79164.0,3.0,4,45,86,79,Home,1
2147,52,Male,Houston,74530.0,10.0,4,19,228,250,Home,1
2148,46,Female,San Francisco,140921.0,59.0,7,30,337,87,Fashion,1
2149,32,Female,Miami,88199.0,14.0,10,23,363,304,Home,1
2150,50,Female,Houston,80282.0,76.0,10,15,171,241,Electronics,0
2151,24,Female,Phoenix,67801.0,47.0,2,59,406,88,Sports,0
2152,29,Male,Los Angeles,29465.0,42.0,3,57,384,324,Beauty,0
2153,66,Male,Houston,23326.0,94.0,3,14,218,172,Fashion,0
2154,47,Male,San Francisco,23659.0,32.0,6,2,108,357,Electronics,1
2155,38,Female,Phoenix,80289.0,32.0,3,39,267,17,Groceries,0
2156,48,Male,Los Angeles,47594.0,42.0,5,49,342,223,Beauty,1
2157,41,Female,Dallas,135819.0,32.0,4,18,98,294,Beauty,0
2158,37,Male,Chicago,24763.0,26.0,3,6,496,310,Beauty,0
2159,54,Male,Miami,108657.0,1.0,8,59,453,219,Home,0
2160,21,Female,San Francisco,30828.0,56.0,10,32,304,234,Home,0
2161,45,Male,San Francisco,67588.0,2.0,3,21,349,248,Home,1
2162,61,Male,Dallas,31221.0,81.0,6,40,51,52,Home,0
2163,37,Female,Chicago,31211.0,30.0,7,28,106,15,Electronics,0
2164,41,Male,Dallas,33569.0,71.0,7,27,58,324,Home,0
2165,67,Female,New York,116894.0,52.0,2,2,412,112,Fashion,0
2166,66,Male,Dallas,57860.0,91.0,3,33,120,184,Beauty,0
2167,68,Male,Phoenix,91558.0,9.0,10,16,263,360,Electronics,1
2168,49,Male,Los Angeles,65337.0,22.0,10,39,251,7,Groceries,0
2169,58,Male,San Francisco,72311.0,34.0,4,22,417,51,Home,0
2170,53,Male,Dallas,33515.0,49.0,7,56,87,314,Groceries,0
2171,51,Male,San Francisco,91695.0,1.0,2,43,211,241,Beauty,0
2172,53,Male,Houston,142006.0,73.0,3,47,423,245,Electronics,1
2173,19,Male,Chicago,131527.0,84.0,7,13,47,186,Beauty,1
2174,32,Female,Dallas,126749.0,53.0,7,56,289,287,Groceries,0
2175,51,Female,Los Angeles,107227.0,83.0,10,2,447,92,Electronics,0
2176,53,Male,Phoenix,44904.0,100.0,3,14,245,106,Sports,0
2177,23,Male,New York,79935.0,40.0,1,56,96,13,Electronics,0
2178,56,Female,San Francisco,,,3,38,242,146,Home,0
2179,59,Male,Chicago,88580.0,68.0,5,41,391,119,Groceries,0
2180,68,Male,Miami,95148.0,9.0,7,28,186,203,Beauty,1
2181,68,Female,Los Angeles,25636.0,22.0,4,7,303,141,Beauty,1
2182,29,Male,Miami,97129.0,18.0,1,18,211,115,Beauty,1
2183,20,Male,Los Angeles,134483.0,76.0,6,56,108,152,Fashion,0
2184,62,Female,Los Angeles,22892.0,43.0,2,41,51,57,Fashion,0
2185,35,Male,Phoenix,41672.0,39.0,3,55,156,157,Home,0
2186,57,Male,Phoenix,25812.0,73.0,4,36,175,310,Sports,0
2187,38,Female,Phoenix,116621.0,6.0,6,41,269,133,Fashion,0
2188,32,Male,Dallas,148177.0,83.0,6,36,114,163,Electronics,0
2189,50,Female,Houston,20654.0,48.0,7,44,36,275,Groceries,0
2190,52,Male,Los Angeles,74633.0,7.0,5,4,136,183,Home,0
2191,43,Male,Chicago,37143.0,80.0,7,57,490,77,Sports,0
2192,25,Female,Miami,75934.0,69.0,2,30,352,325,Electronics,0
2193,53,Female,Phoenix,87334.0,16.0,1,24,330,44,Beauty,0
2194,65,Male,Dallas,123463.0,1.0,10,20,29,206,Fashion,1
2195,47,Female,Phoenix,145851.0,37.0,8,46,99,38,Electronics,0
2196,40,Female,Miami,49087.0,83.0,1,56,153,318,Sports,0
2197,59,Male,Miami,31618.0,37.0,2,31,451,22,Home,0
2198,61,Male,San Francisco,28446.0,81.0,10,24,222,73,Electronics,0
2199,31,Male,Los Angeles,107182.0,64.0,6,7,135,241,Home,0
2200,31,Female,Phoenix,122127.0,90.0,1,26,470,154,Beauty,0
2201,19,Female,Miami,68867.0,86.0,10,13,239,237,Sports,0
2202,54,Female,Houston,71028.0,62.0,3,54,272,5,Sports,0
2203,22,Female,Houston,80101.0,72.0,7,8,188,221,Fashion,0
2204,55,Male,Phoenix,47200.0,61.0,8,55,354,310,Groceries,0
2205,62,Female,Dallas,115107.0,33.0,4,5,335,86,Sports,0
2206,58,Male,Miami,108074.0,66.0,3,44,224,177,Electronics,0
2207,64,Female,San Francisco,126091.0,30.0,1,13,317,259,Electronics,1
2208,31,Male,Los Angeles,81465.0,20.0,9,29,391,220,Electronics,0
2209,56,Male,Los Angeles,129500.0,60.0,10,20,267,38,Beauty,0
2210,42,Male,Dallas,106436.0,82.0,6,14,384,142,Sports,0
2211,37,Female,San Francisco,138422.0,74.0,6,32,484,235,Sports,0
2212,19,Male,Los Angeles,144124.0,24.0,9,50,90,203,Electronics,1
2213,56,Male,San Francisco,107892.0,4.0,1,27,175,329,Fashion,1
2214,23,Female,New York,108559.0,37.0,6,56,121,294,Fashion,1
2215,34,Male,Phoenix,140044.0,4.0,5,25,32,172,Sports,1
2216,42,Female,Los Angeles,59148.0,77.0,6,52,484,125,Sports,0
2217,45,Female,Houston,102928.0,89.0,8,4,290,326,Home,0
2218,19,Male,Miami,40698.0,77.0,5,21,311,65,Sports,0
2219,52,Male,San Francisco,62470.0,18.0,2,18,239,281,Electronics,1
2220,54,Female,San Francisco,112071.0,88.0,2,39,34,272,Groceries,0
2221,22,Male,Chicago,71660.0,66.0,10,15,257,244,Beauty,1
2222,18,Female,Dallas,73910.0,48.0,5,53,136,15,Sports,0
2223,57,Female,Chicago,55450.0,33.0,3,38,350,226,Sports,1
2224,29,Female,Los Angeles,76463.0,58.0,10,48,75,131,Electronics,0
2225,53,Male,Chicago,53757.0,83.0,3,52,370,195,Home,0
2226,62,Female,Chicago,98012.0,73.0,8,24,151,293,Groceries,0
2227,40,Male,New York,126750.0,28.0,7,8,245,209,Sports,0
2228,64,Male,San Francisco,147043.0,35.0,1,28,327,113,Fashion,1
2229,48,Male,Houston,90247.0,10.0,5,21,494,244,Fashion,1
2230,28,Male,Dallas,92015.0,65.0,9,16,413,166,Fashion,0
2231,27,Female,Houston,51390.0,42.0,4,54,241,191,Beauty,1
2232,20,Male,New York,76116.0,85.0,1,16,192,257,Beauty,0
2233,31,Female,New York,33161.0,9.0,8,35,359,327,Groceries,1
2234,33,Female,Chicago,52152.0,60.0,5,17,304,218,Sports,0
2235,27,Male,Phoenix,100171.0,15.0,2,9,328,359,Sports,1
2236,46,Female,San Francisco,126379.0,99.0,1,57,176,275,Sports,0
2237,27,Female,Miami,115833.0,57.0,3,35,170,52,Beauty,0
2238,29,Male,San Francisco,40836.0,69.0,9,52,204,158,Groceries,0
2239,47,Female,Miami,110367.0,22.0,1,29,197,363,Sports,1
2240,58,Female,Chicago,86543.0,64.0,4,39,40,55,Electronics,0
2241,18,Female,Miami,75648.0,41.0,8,18,131,14,Home,0
2242,22,Female,New York,46331.0,87.0,8,12,190,269,Fashion,0
2243,37,Male,Houston,125992.0,71.0,10,19,157,340,Fashion,0
2244,25,Female,Miami,30763.0,56.0,8,48,252,90,Electronics,0
2245,60,Female,San Francisco,89444.0,23.0,10,22,351,27,Sports,0
2246,29,Female,Dallas,113109.0,25.0,8,59,49,89,Groceries,0
2247,18,Female,Chicago,39187.0,91.0,4,56,400,41,Groceries,0
2248,37,Male,Phoenix,31957.0,6.0,8,49,326,304,Beauty,1
2249,45,Female,Chicago,24379.0,34.0,9,52,180,268,Sports,1
2250,60,Male,Los Angeles,47959.0,63.0,7,15,421,138,Groceries,0
2251,54,Female,Chicago,102018.0,9.0,2,1,97,6,Sports,0
2252,64,Male,New York,143076.0,60.0,9,2,297,242,Fashion,1
2253,54,Male,Houston,47105.0,49.0,8,8,339,162,Fashion,0
2254,29,Male,Houston,20877.0,97.0,5,22,40,180,Beauty,0
2255,54,Male,Dallas,68353.0,51.0,3,25,404,297,Fashion,1
2256,66,Male,Miami,103788.0,60.0,7,2,382,6,Sports,0
2257,66,Female,New York,116870.0,70.0,2,51,391,271,Electronics,1
2258,61,Female,Los Angeles,104585.0,37.0,3,9,399,272,Beauty,0
2259,45,Female,New York,103308.0,31.0,9,9,162,156,Electronics,1
2260,64,Male,Chicago,71567.0,98.0,4,13,55,85,Sports,0
2261,32,Female,New York,77913.0,41.0,4,6,322,200,Beauty,0
2262,23,Male,New York,22637.0,62.0,3,30,457,10,Electronics,0
2263,61,Male,Dallas,92778.0,93.0,5,15,233,138,Beauty,0
2264,37,Female,Los Angeles,62025.0,58.0,3,51,51,242,Sports,1
2265,67,Female,Chicago,126917.0,14.0,9,53,205,201,Groceries,1
2266,31,Male,Phoenix,121187.0,36.0,3,15,193,156,Beauty,1
2267,19,Male,Dallas,119508.0,36.0,2,50,73,275,Groceries,0
2268,26,Female,Phoenix,102464.0,79.0,5,7,180,225,Sports,0
2269,54,Female,Dallas,48742.0,8.0,6,58,269,68,Beauty,0
2270,37,Female,Houston,31831.0,26.0,1,11,270,184,Beauty,0
2271,43,Female,San Francisco,133768.0,36.0,6,40,442,195,Groceries,1
2272,46,Male,Dallas,,,10,38,298,42,Fashion,0
2273,18,Female,Miami,105092.0,85.0,3,40,190,151,Groceries,0
2274,52,Female,New York,110879.0,28.0,4,2,202,84,Groceries,0
2275,23,Female,Houston,,,6,51,21,134,Groceries,0
2276,54,Male,Los Angeles,146537.0,62.0,8,48,213,309,Sports,0
2277,22,Male,Phoenix,66762.0,80.0,9,39,185,354,Home,0
2278,50,Male,San Francisco,124824.0,86.0,6,10,266,298,Groceries,0
2279,66,Male,San Francisco,118958.0,76.0,7,44,432,30,Beauty,0
2280,68,Female,Dallas,108741.0,80.0,5,17,263,9,Electronics,0
2281,31,Male,New York,38830.0,51.0,9,7,129,170,Fashion,0
2282,29,Female,Los Angeles,75044.0,42.0,4,54,399,290,Groceries,1
2283,59,Female,Miami,93948.0,29.0,10,40,342,168,Groceries,0
2284,37,Female,Los Angeles,89202.0,82.0,6,39,90,344,Fashion,0
2285,67,Female,New York,57045.0,10.0,5,4,183,145,Groceries,0
2286,41,Male,Miami,106322.0,39.0,1,35,304,228,Beauty,1
2287,60,Male,Los Angeles,137257.0,82.0,5,51,394,306,Home,0
2288,51,Male,Miami,,,5,47,440,76,Groceries,1
2289,42,Female,Dallas,127509.0,39.0,9,36,132,223,Fashion,1
2290,67,Female,Dallas,46627.0,21.0,1,31,247,177,Groceries,1
2291,46,Female,New York,35198.0,65.0,5,25,490,189,Sports,1
2292,56,Female,New York,89521.0,15.0,7,41,320,302,Beauty,1
2293,48,Female,Miami,131439.0,4.0,6,13,35,46,Beauty,0
2294,64,Male,Chicago,126471.0,60.0,6,18,50,17,Home,0
2295,60,Female,Houston,49475.0,61.0,7,21,181,66,Sports,0
2296,67,Male,San Francisco,125752.0,20.0,6,48,325,360,Sports,1
2297,40,Female,Los Angeles,138998.0,10.0,5,1,212,261,Home,0
2298,61,Female,Los Angeles,39403.0,87.0,10,36,229,123,Electronics,0
2299,55,Male,Chicago,23681.0,34.0,5,50,397,231,Groceries,1
2300,37,Male,Chicago,111555.0,48.0,9,8,465,125,Sports,0
2301,40,Female,Chicago,138884.0,33.0,8,52,251,112,Electronics,0
2302,62,Female,Phoenix,113122.0,98.0,10,48,446,272,Electronics,0
2303,69,Female,Phoenix,135260.0,61.0,4,21,203,81,Beauty,0
2304,33,Female,Miami,62292.0,10.0,4,43,34,246,Groceries,0
2305,67,Male,Phoenix,123057.0,54.0,10,52,451,347,Beauty,1
2306,59,Female,Dallas,125386.0,84.0,5,53,324,328,Fashion,0
2307,25,Male,Dallas,122306.0,65.0,3,53,228,215,Beauty,0
2308,67,Female,New York,25629.0,77.0,8,21,191,352,Sports,0
2309,38,Male,San Francisco,113246.0,1.0,7,27,285,235,Sports,0
2310,18,Male,Miami,115864.0,5.0,5,19,39,82,Groceries,0
2311,25,Female,San Francisco,97814.0,80.0,10,23,89,294,Electronics,0
2312,46,Male,Los Angeles,28417.0,15.0,3,51,27,310,Sports,0
2313,49,Female,Houston,138888.0,28.0,5,50,448,76,Beauty,0
2314,55,Male,New York,54765.0,95.0,3,51,53,15,Beauty,0
2315,22,Female,Los Angeles,94499.0,23.0,10,43,243,220,Groceries,1
2316,64,Male,Los Angeles,134088.0,17.0,5,35,198,230,Beauty,0
2317,39,Female,Miami,76574.0,98.0,1,40,265,265,Home,0
2318,64,Female,Chicago,122828.0,13.0,6,52,279,264,Groceries,1
2319,51,Male,Chicago,110545.0,14.0,10,51,127,110,Groceries,1
2320,18,Male,San Francisco,148206.0,11.0,4,42,261,307,Sports,1
2321,43,Male,New York,47675.0,28.0,4,48,442,200,Groceries,1
2322,60,Male,Chicago,145609.0,42.0,8,5,487,226,Fashion,0
2323,27,Female,Los Angeles,121711.0,96.0,2,52,43,185,Sports,1
2324,47,Male,Chicago,92267.0,99.0,4,41,235,31,Sports,0
2325,67,Female,Phoenix,60563.0,61.0,2,8,74,102,Home,0
2326,35,Male,Chicago,31332.0,64.0,1,11,45,259,Sports,0
2327,34,Female,Los Angeles,143745.0,31.0,10,16,300,99,Electronics,0
